"77.32.0";"5";"Renting and leasing of construction and civil engineering machinery and equipment";""
"77.33";"4";"Renting and leasing of office machinery and equipment (including computers)";""
"77.33.0";"5";"Renting and leasing of office machinery and equipment (including computers)";""
"77.34";"4";"Renting and leasing of water transport equipment";""
"77.34.0";"5";"Renting and leasing of water transport equipment";""
"77.35";"4";"Renting and leasing of air transport equipment";""
"77.35.0";"5";"Renting and leasing of air transport equipment";""
"77.39";"4";"Renting and leasing of other machinery, equipment and tangible goods n.e.c.";""
"77.39.0";"5";"Renting and leasing of other machinery, equipment and tangible goods n.e.c.";""
"77.4";"3";"Leasing of intellectual property and similar products, except copyrighted works";""
"77.40";"4";"Leasing of intellectual property and similar products, except copyrighted works";""
"77.40.0";"5";"Leasing of intellectual property and similar products, except copyrighted works";""
"78";"2";"Employment activities";""
"78.1";"3";"Activities of employment placement agencies";""
"78.10";"4";"Activities of employment placement agencies";""
"78.10.0";"5";"Activities of employment placement agencies";""
"78.2";"3";"Temporary employment agency activities";""
"78.20";"4";"Temporary employment agency activities";""
"78.20.0";"5";"Temporary employment agency activities";""
"78.3";"3";"Other human resources provision";""
"78.30";"4";"Other human resources provision";""
"78.30.0";"5";"Other human resources provision";""
"79";"2";"Travel agency, tour operator and other reservation service and related activities";""
"79.1";"3";"Travel agency and tour operator activities";""
"79.11";"4";"Travel agency activities";""
"79.11.0";"5";"Travel agency activities";""
"79.12";"4";"Tour operator activities";""
"79.12.0";"5";"Tour operator activities";""
"79.9";"3";"Other reservation service and related activities";""
"79.90";"4";"Other reservation service and related activities";""
"79.90.0";"5";"Other reservation service and related activities";""
"80";"2";"Security and investigation activities";""
"80.1";"3";"Private security activities";""
"80.10";"4";"Private security activities";""
"80.10.0";"5";"Private security activities";""
"80.2";"3";"Security systems service activities";""
"80.20";"4";"Security systems service activities";""
"80.20.0";"5";"Security systems service activities";""
"80.3";"3";"Investigation activities";""
"80.30";"4";"Investigation activities";""
"80.30.0";"5";"Investigation activities";""
"81";"2";"Services to buildings and landscape activities";""
"81.1";"3";"Combined facilities support activities";""
"81.10";"4";"Combined facilities support activities";""
"81.10.0";"5";"Combined facilities support activities";""
"81.2";"3";"Cleaning activities";""
"81.21";"4";"General cleaning of buildings";""
"81.21.0";"5";"General cleaning of buildings";""
"81.22";"4";"Other building and industrial cleaning activities";""
"81.22.1";"5";"Chimney-sweeping";""
"81.22.9";"5";"Other building and industrial cleaning activities n.e.c.";""
"81.29";"4";"Other cleaning activities";""
"81.29.1";"5";"Cleaning of means of transport";""
"81.29.2";"5";"Disinfecting and pest control";""
"81.29.9";"5";"Other cleaning activities n.e.c.";""
"81.3";"3";"Landscape service activities";""
"81.30";"4";"Landscape service activities";""
"81.30.1";"5";"Laying out, planting and maintenance of gardens, parks and green areas";""
"81.30.9";"5";"Other landscape and garden service activities";""
"82";"2";"Office administrative, office support and other business support activities";""
"82.1";"3";"Office administrative and support activities";""
"82.11";"4";"Combined office administrative service activities";""
"82.11.0";"5";"Combined office administrative service activities";""
"82.19";"4";"Photocopying, document preparation and other specialised office support activities";""
"82.19.0";"5";"Photocopying, document preparation and other specialised office support activities";""
"82.2";"3";"Activities of call centres";""
"82.20";"4";"Activities of call centres";""
"82.20.0";"5";"Activities of call centres";""
"82.3";"3";"Organisation of conventions and trade shows";""
"82.30";"4";"Organisation of conventions and trade shows";""
"82.30.0";"5";"Organisation of conventions and trade shows";""
"82.9";"3";"Business support service activities n.e.c.";""
"82.91";"4";"Activities of collection agencies and credit bureaus";""
"82.91.1";"5";"Debt collecting";""
"82.91.2";"5";"Credit rating in connection with an individual’s or firm’s creditworthiness or business practices";""
"82.92";"4";"Packaging activities";""
"82.92.0";"5";"Packaging activities";""
"82.99";"4";"Other business support service activities n.e.c.";""
"82.99.1";"5";"Activities of self-employed auctioneers";""
"82.99.9";"5";"Other business support service activities";""
"O";"1";"Public administration and defence; compulsory social security";""
"84";"2";"Public administration and defence; compulsory social security";""
"84.1";"3";"Administration of the State and the economic and social policy of the community";""
"84.11";"4";"General public administration activities";""
"84.11.0";"5";"General public administration activities";""
"84.12";"4";"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security";""
"84.12.0";"5";"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security";""
"84.13";"4";"Regulation of and contribution to more efficient operation of businesses";""
"84.13.0";"5";"Regulation of and contribution to more efficient operation of businesses";""
"84.2";"3";"Provision of services to the community as a whole";""
"84.21";"4";"Foreign affairs";""
"84.21.0";"5";"Foreign affairs";""
"84.22";"4";"Defence activities";""
"84.22.0";"5";"Defence activities";""
"84.23";"4";"Justice and judicial activities";""
"84.23.0";"5";"Justice and judicial activities";""
"84.24";"4";"Public order and safety activities";""
"84.24.0";"5";"Public order and safety activities";""
"84.25";"4";"Fire service activities";""
"84.25.0";"5";"Fire service activities";""
"84.3";"3";"Compulsory social security activities";""
"84.30";"4";"Compulsory social security activities";""
"84.30.0";"5";"Compulsory social security activities";""
"P";"1";"Education";""
"85";"2";"Education";""
"85.1";"3";"Pre-primary education";""
"85.10";"4";"Pre-primary education";""
"85.10.1";"5";"Kindergarten education";""
"85.10.2";"5";"Pre-school classes, school-kindergartens";""
"85.2";"3";"Primary education";""
"85.20";"4";"Primary education";""
"85.20.0";"5";"Primary education";""
"85.3";"3";"Secondary education";""
"85.31";"4";"General secondary education";""
"85.31.1";"5";"Schools offering general education, secondary level stage I";""
"85.31.2";"5";"Schools offering general education, secondary level stage II";""
"85.32";"4";"Technical and vocational secondary education";""
"85.32.0";"5";"Technical and vocational secondary education";""
"85.4";"3";"Higher education";""
"85.41";"4";"Post-secondary non-tertiary education";""
"85.41.0";"5";"Post-secondary non-tertiary education";""
"85.42";"4";"Tertiary education";""
"85.42.1";"5";"Universities";""
"85.42.2";"5";"Universities of applied sciences";""
"85.42.3";"5";"Colleges of public administration";""
"85.42.4";"5";"Vocational academies, specialised academies, schools for nurses, midwives etc.";""
"85.5";"3";"Other education";""
"85.51";"4";"Sports and recreation education";""
"85.51.0";"5";"Sports and recreation education";""
"85.52";"4";"Cultural education";""
"85.52.0";"5";"Cultural education";""
"85.53";"4";"Driving school activities";""
"85.53.0";"5";"Driving school activities";""
"85.59";"4";"Other education n.e.c.";""
"85.59.1";"5";"General and political adult education";""
"85.59.2";"5";"Vocational training for adults";""
"85.59.9";"5";"Education n.e.c.";""
"85.6";"3";"Educational support activities";""
"85.60";"4";"Educational support activities";""
"85.60.0";"5";"Educational support activities";""
"Q";"1";"Human health and social work activities";""
"86";"2";"Human health activities";""
"86.1";"3";"Hospital activities";""
"86.10";"4";"Hospital activities";""
"86.10.1";"5";"Hospital activities (excluding university hospitals, preventive care and rehabilitation centres)";""
"86.10.2";"5";"Activities of university hospitals";""
"86.10.3";"5";"Activities of preventive care and rehabilitation centres";""
"86.2";"3";"Medical and dental practice activities";""
"86.21";"4";"General medical practice activities";""
"86.21.0";"5";"General medical practice activities";""
"86.22";"4";"Specialist medical practice activities";""
"86.22.0";"5";"Specialist medical practice activities";""
"86.23";"4";"Dental practice activities";""
"86.23.0";"5";"Dental practice activities";""
"86.9";"3";"Other human health activities";""
"86.90";"4";"Other human health activities";""
"86.90.1";"5";"Activities of psychological psychotherapists";""
"86.90.2";"5";"Activities of midwives and man midwives, physiotherapists and other paramedical practitioners in the field of massage, hydrotherapy, etc.";""
"86.90.3";"5";"Activities of non-medical practitioners";""
"86.90.9";"5";"Other own-account activities pertaining to human health";""
"87";"2";"Residential care activities";""
"87.1";"3";"Residential nursing care activities";""
"87.10";"4";"Residential nursing care activities";""
"87.10.0";"5";"Residential nursing care activities";""
"87.2";"3";"Residential care activities for mental retardation, mental health and substance abuse";""
"87.20";"4";"Residential care activities for mental retardation, mental health and substance abuse";""
"87.20.0";"5";"Residential care activities for mental retardation, mental health and substance abuse";""
"87.3";"3";"Residential care activities for the elderly and disabled";""
"87.30";"4";"Residential care activities for the elderly and disabled";""
"87.30.0";"5";"Residential care activities for the elderly and disabled";""
"87.9";"3";"Other residential care activities";""
"87.90";"4";"Other residential care activities";""
"87.90.0";"5";"Other residential care activities";""
"88";"2";"Social work activities without accommodation";""
"88.1";"3";"Social work activities without accommodation for the elderly and disabled";""
"88.10";"4";"Social work activities without accommodation for the elderly and disabled";""
"88.10.1";"5";"Domestic social service activities";""
"88.10.2";"5";"Other social work activities without accommodation for the elderly and disabled";""
"88.9";"3";"Other social work activities without accommodation";""
"88.91";"4";"Child day-care activities";""
"88.91.0";"5";"Child day-care activities";""
"88.99";"4";"Other social work activities without accommodation n.e.c.";""
"88.99.0";"5";"Other social work activities without accommodation n.e.c.";""
"R";"1";"Arts, entertainment and recreation";""
"90";"2";"Creative, arts and entertainment activities";""
"90.0";"3";"Creative, arts and entertainment activities";""
"90.01";"4";"Performing arts";""
"90.01.1";"5";"Activities of theatre ensembles";""
"90.01.2";"5";"Activities of ballet companies, orchestras, bands and choirs";""
"90.01.3";"5";"Activities of own-account performers and circus groups";""
"90.01.4";"5";"Activities of own-account stage, motion picture, radio and television artists and other performing arts activities";""
"90.02";"4";"Support activities to performing arts";""
"90.02.0";"5";"Support activities to performing arts";""
"90.03";"4";"Artistic creation";""
"90.03.1";"5";"Activities of own-account composers, arranging of music";""
"90.03.2";"5";"Activities of own-account writers";""
"90.03.3";"5";"Activities of own-account visual artists";""
"90.03.4";"5";"Activities of own-account restorers";""
"90.03.5";"5";"Activities of own-account journalists and press photographers";""
"90.04";"4";"Operation of arts facilities";""
"90.04.1";"5";"Organisation of theatre performances and concerts";""
"90.04.2";"5";"Operation of opera houses, theatre and concert halls and similar facilities";""
"90.04.3";"5";"Operation of variety theatres and cabarets";""
"91";"2";"Libraries, archives, museums and other cultural activities";""
"91.0";"3";"Libraries, archives, museums and other cultural activities";""
"91.01";"4";"Library and archives activities";""
"91.01.0";"5";"Library and archives activities";""
"91.02";"4";"Museums activities";""
"91.02.0";"5";"Museums activities";""
"91.03";"4";"Operation of historical sites and buildings and similar visitor attractions";""
"91.03.0";"5";"Operation of historical sites and buildings and similar visitor attractions";""
"91.04";"4";"Botanical and zoological gardens and nature reserves activities";""
"91.04.0";"5";"Botanical and zoological gardens and nature reserves activities";""
"92";"2";"Gambling and betting activities";""
"92.0";"3";"Gambling and betting activities";""
"92.00";"4";"Gambling and betting activities";""
"92.00.1";"5";"Operation of gambling dens and slot machines";""
"92.00.2";"5";"Operation of casinos and gambling clubs";""
"92.00.3";"5";"Betting, pools and lottery activities";""
"93";"2";"Sports activities and amusement and recreation activities";""
"93.1";"3";"Sports activities";""
"93.11";"4";"Operation of sports facilities";""
"93.11.0";"5";"Operation of sports facilities";""
"93.12";"4";"Activities of sport clubs";""
"93.12.0";"5";"Activities of sport clubs";""
"93.13";"4";"Fitness facilities";""
"93.13.0";"5";"Fitness facilities";""
"93.19";"4";"Other sports activities";""
"93.19.0";"5";"Other sports activities";""
"93.2";"3";"Amusement and recreation activities";""
"93.21";"4";"Activities of amusement parks and theme parks";""
"93.21.0";"5";"Activities of amusement parks and theme parks";""
"93.29";"4";"Other amusement and recreation activities";""
"93.29.0";"5";"Other amusement and recreation activities";""
"S";"1";"Other service activities";""
"94";"2";"Activities of membership organisations";""
"94.1";"3";"Activities of business, employers and professional membership organisations";""
"94.11";"4";"Activities of business and employers membership organisations";""
"94.11.0";"5";"Activities of business and employers membership organisations";""
"94.12";"4";"Activities of professional membership organisations";""
"94.12.0";"5";"Activities of professional membership organisations";""
"94.2";"3";"Activities of trade unions";""
"94.20";"4";"Activities of trade unions";""
"94.20.0";"5";"Activities of trade unions";""
"94.9";"3";"Activities of other membership organisations";""
"94.91";"4";"Activities of religious organisations";""
"94.91.0";"5";"Activities of religious organisations";""
"94.92";"4";"Activities of political organisations";""
"94.92.0";"5";"Activities of political organisations";""
"94.99";"4";"Activities of other membership organisations n.e.c.";""
"94.99.1";"5";"Activities of organisations in the field of education, science and research";""
"94.99.2";"5";"Activities of cultural organisations";""
"94.99.3";"5";"Activities of consumer associations";""
"94.99.4";"5";"Activities of youth organisations";""
"94.99.9";"5";"Activities of other membership organisations n.e.c.";""
"95";"2";"Repair of computers and personal and household goods";""
"95.1";"3";"Repair of computers and communication equipment";""
"95.11";"4";"Repair of computers and peripheral equipment";""
"95.11.0";"5";"Repair of computers and peripheral equipment";""
"95.12";"4";"Repair of communication equipment";""
"95.12.0";"5";"Repair of communication equipment";""
"95.2";"3";"Repair of personal and household goods";""
"95.21";"4";"Repair of consumer electronics";""
"95.21.0";"5";"Repair of consumer electronics";""
"95.22";"4";"Repair of household appliances and home and garden equipment";""
"95.22.0";"5";"Repair of household appliances and home and garden equipment";""
"95.23";"4";"Repair of footwear and leather goods";""
"95.23.0";"5";"Repair of footwear and leather goods";""
"95.24";"4";"Repair of furniture and home furnishings";""
"95.24.0";"5";"Repair of furniture and home furnishings";""
"95.25";"4";"Repair of watches, clocks and jewellery";""
"95.25.0";"5";"Repair of watches, clocks and jewellery";""
"95.29";"4";"Repair of other personal and household goods";""
"95.29.0";"5";"Repair of other personal and household goods";""
"96";"2";"Other personal service activities";""
"96.0";"3";"Other personal service activities";""
"96.01";"4";"Washing and (dry-)cleaning of textile and fur products";""
"96.01.0";"5";"Washing and (dry-)cleaning of textile and fur products";""
"96.02";"4";"Hairdressing and other beauty treatment";""
"96.02.1";"5";"Hairdressing";""
"96.02.2";"5";"Beauty treatment";""
"96.03";"4";"Funeral and related activities";""
"96.03.1";"5";"Activities of morticians";""
"96.03.2";"5";"Operation of cemeteries and crematoriums";""
"96.04";"4";"Physical well-being activities";""
"96.04.0";"5";"Physical well-being activities";""
"96.09";"4";"Other personal service activities n.e.c.";""
"96.09.0";"5";"Other personal service activities n.e.c.";""
"T";"1";"Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use";""
"97";"2";"Activities of households as employers of domestic personnel";""
"97.0";"3";"Activities of households as employers of domestic personnel";""
"97.00";"4";"Activities of households as employers of domestic personnel";""
"97.00.0";"5";"Activities of households as employers of domestic personnel";""
"98";"2";"Undifferentiated goods- and services-producing activities of private households for own use";""
"98.1";"3";"Undifferentiated goods-producing activities of private households for own use";""
"98.10";"4";"Undifferentiated goods-producing activities of private households for own use";""
"98.10.0";"5";"Undifferentiated goods-producing activities of private households for own use";""
"98.2";"3";"Undifferentiated service-producing activities of private households for own use";""
"98.20";"4";"Undifferentiated service-producing activities of private households for own use";""
"98.20.0";"5";"Undifferentiated service-producing activities of private households for own use";""
"U";"1";"Activities of extraterritorial organisations and bodies";""
"99";"2";"Activities of extraterritorial organisations and bodies";""
"99.0";"3";"Activities of extraterritorial organisations and bodies";""
"99.00";"4";"Activities of extraterritorial organisations and bodies";""
"99.00.0";"5";"Activities of extraterritorial organisations and bodies";""
